id,totalcost,totalduration,airport,flightid,flightcost,parkingcost,drivingcost,timeleavehome,flightdeparture,flightduration,atairporttime,drivingduration,airline
829,279.01,702,DCA,RSETozIzLjLQdvO1tO9iRU00u,210.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,606,75,21,UA
830,279.01,724,DCA,RSETozIzLjLQdvO1tO9iRU00w,210.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,628,75,21,UA
831,279.01,726,DCA,RSETozIzLjLQdvO1tO9iRU00p,210.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,630,75,21,UA
832,279.01,649,DCA,RSETozIzLjLQdvO1tO9iRU00s,210.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,553,75,21,UA
833,283.01,661,DCA,RSETozIzLjLQdvO1tO9iRU00y,214.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,565,75,21,UA
834,283.01,752,DCA,RSETozIzLjLQdvO1tO9iRU01B,214.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,656,75,21,UA
835,283.01,796,DCA,RSETozIzLjLQdvO1tO9iRU01M,214.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,700,75,21,UA
836,283.01,777,DCA,RSETozIzLjLQdvO1tO9iRU01J,214.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,681,75,21,UA
837,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01q,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,780,75,21,UA
838,283.01,721,DCA,RSETozIzLjLQdvO1tO9iRU016,214.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,625,75,21,UA
839,283.01,766,DCA,RSETozIzLjLQdvO1tO9iRU01F,214.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,670,75,21,UA
840,283.01,806,DCA,RSETozIzLjLQdvO1tO9iRU01R,214.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,710,75,21,UA
841,283.01,740,DCA,RSETozIzLjLQdvO1tO9iRU019,214.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,644,75,21,UA
842,283.01,907,DCA,RSETozIzLjLQdvO1tO9iRU01x,214.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,811,75,21,UA
843,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01p,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,780,75,21,UA
844,283.01,841,DCA,RSETozIzLjLQdvO1tO9iRU01f,214.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,745,75,21,UA
845,283.01,901,DCA,RSETozIzLjLQdvO1tO9iRU01v,214.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,805,75,21,UA
846,283.01,806,DCA,RSETozIzLjLQdvO1tO9iRU01Q,214.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,710,75,21,UA
847,283.01,771,DCA,RSETozIzLjLQdvO1tO9iRU01G,214.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,675,75,21,UA
848,283.01,819,DCA,RSETozIzLjLQdvO1tO9iRU01W,214.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,723,75,21,UA
849,283.01,949,DCA,RSETozIzLjLQdvO1tO9iRU02B,214.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,853,75,21,UA
850,283.01,797,DCA,RSETozIzLjLQdvO1tO9iRU01P,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,701,75,21,UA
851,301.01,884,DCA,RSETozIzLjLQdvO1tO9iRU024,232.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,783,75,26,UA
852,303.01,923,DCA,RSETozIzLjLQdvO1tO9iRU05b,234.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,827,75,21,UA
853,303.01,819,DCA,RSETozIzLjLQdvO1tO9iRU04T,234.60,68.00,0.41,2016-01-25T12:45,2016-01-25T14:30-05:00,722,75,22,UA
854,303.01,809,DCA,RSETozIzLjLQdvO1tO9iRU04I,234.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,713,75,21,UA
855,283.01,752,DCA,RSETozIzLjLQdvO1tO9iRU01C,214.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,656,75,21,UA
856,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01r,214.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,780,75,21,UA
857,283.01,936,DCA,RSETozIzLjLQdvO1tO9iRU028,214.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,840,75,21,UA
858,283.01,777,DCA,RSETozIzLjLQdvO1tO9iRU01K,214.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,681,75,21,UA
859,283.01,946,DCA,RSETozIzLjLQdvO1tO9iRU02A,214.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,850,75,21,UA
860,283.01,876,DCA,RSETozIzLjLQdvO1tO9iRU01n,214.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,775,75,26,UA
861,283.45,740,DCA,RSETozIzLjLQdvO1tO9iRU00K,215.04,68.00,0.41,2016-01-25T11:30,2016-01-25T13:15-05:00,643,75,22,B6
862,283.45,605,DCA,RSETozIzLjLQdvO1tO9iRU00F,215.04,68.00,0.41,2016-01-25T13:45,2016-01-25T15:29-05:00,509,75,21,B6
863,283.45,670,DCA,RSETozIzLjLQdvO1tO9iRU00H,215.04,68.00,0.41,2016-01-25T12:45,2016-01-25T14:25-05:00,573,75,22,B6
864,286.01,715,DCA,RSETozIzLjLQdvO1tO9iRU017,217.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,618,75,22,UA
865,286.01,834,DCA,RSETozIzLjLQdvO1tO9iRU01g,217.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,738,75,21,UA
866,286.01,774,DCA,RSETozIzLjLQdvO1tO9iRU01L,217.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,678,75,21,UA
867,302.01,774,DCA,RSETozIzLjLQdvO1tO9iRU01X,233.60,68.00,0.41,2016-01-25T13:45,2016-01-25T15:30-05:00,678,75,21,UA
868,302.01,979,DCA,RSETozIzLjLQdvO1tO9iRU02l,233.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,883,75,21,UA
869,321.01,836,DCA,RSETozIzLjLQdvO1tO9iRU025,252.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,740,75,21,UA
870,321.01,776,DCA,RSETozIzLjLQdvO1tO9iRU01k,252.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,680,75,21,UA
871,321.01,717,DCA,RSETozIzLjLQdvO1tO9iRU01S,252.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,620,75,22,UA
872,322.57,734,DCA,RSETozIzLjLQdvO1tO9iRU00P,254.16,68.00,0.41,2016-01-25T12:15,2016-01-25T13:59-05:00,638,75,21,B6
873,323.02,822,DCA,RSETozIzLjLQdvO1tO9iRU00R,254.61,68.00,0.41,2016-01-25T13:45,2016-01-25T15:29-05:00,726,75,21,B6
874,323.02,957,DCA,RSETozIzLjLQdvO1tO9iRU03C,254.61,68.00,0.41,2016-01-25T11:30,2016-01-25T13:15-05:00,860,75,22,B6
875,323.02,960,DCA,RSETozIzLjLQdvO1tO9iRU03E,254.61,68.00,0.41,2016-01-25T12:45,2016-01-25T14:25-05:00,863,75,22,B6
876,323.02,887,DCA,RSETozIzLjLQdvO1tO9iRU00S,254.61,68.00,0.41,2016-01-25T12:45,2016-01-25T14:25-05:00,790,75,22,B6
877,323.02,960,DCA,RSETozIzLjLQdvO1tO9iRU03D,254.61,68.00,0.41,2016-01-25T12:45,2016-01-25T14:25-05:00,863,75,22,B6
878,323.02,895,DCA,RSETozIzLjLQdvO1tO9iRU00U,254.61,68.00,0.41,2016-01-25T13:45,2016-01-25T15:29-05:00,799,75,21,B6
879,323.02,895,DCA,RSETozIzLjLQdvO1tO9iRU02Z,254.61,68.00,0.41,2016-01-25T13:45,2016-01-25T15:29-05:00,799,75,21,B6
880,326.01,884,DCA,RSETozIzLjLQdvO1tO9iRU02S,257.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,783,75,26,UA
881,343.01,846,DCA,RSETozIzLjLQdvO1tO9iRU00T,274.60,68.00,0.41,2016-01-25T04:30,2016-01-25T06:06-05:00,750,75,21,B6
882,343.01,776,DCA,RSETozIzLjLQdvO1tO9iRU021,274.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,680,75,21,UA
883,343.01,916,DCA,RSETozIzLjLQdvO1tO9iRU03J,274.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,820,75,21,UA
884,346.01,942,DCA,RSETozIzLjLQdvO1tO9iRU03h,277.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,846,75,21,UA
885,346.01,891,DCA,RSETozIzLjLQdvO1tO9iRU032,277.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,794,75,22,UA
886,347.01,851,DCA,RSETozIzLjLQdvO1tO9iRU02b,278.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,755,75,21,UA
887,347.01,956,DCA,RSETozIzLjLQdvO1tO9iRU03y,278.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,860,75,21,UA
888,347.01,956,DCA,RSETozIzLjLQdvO1tO9iRU03z,278.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,860,75,21,UA
889,347.01,881,DCA,RSETozIzLjLQdvO1tO9iRU02w,278.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,785,75,21,UA
890,347.01,821,DCA,RSETozIzLjLQdvO1tO9iRU02J,278.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,725,75,21,UA
891,347.01,896,DCA,RSETozIzLjLQdvO1tO9iRU037,278.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,800,75,21,UA
892,347.01,821,DCA,RSETozIzLjLQdvO1tO9iRU02I,278.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,725,75,21,UA
893,348.01,810,DCA,RSETozIzLjLQdvO1tO9iRU02F,279.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,714,75,21,UA
894,348.01,811,DCA,RSETozIzLjLQdvO1tO9iRU05Z,279.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,715,75,21,UA
895,348.01,871,DCA,RSETozIzLjLQdvO1tO9iRU068,279.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,775,75,21,UA
896,348.01,915,DCA,RSETozIzLjLQdvO1tO9iRU06R,279.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,819,75,21,UA
897,348.01,953,DCA,RSETozIzLjLQdvO1tO9iRU06l,279.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,857,75,21,UA
898,348.01,856,DCA,RSETozIzLjLQdvO1tO9iRU05x,279.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,759,75,22,UA
899,348.01,894,DCA,RSETozIzLjLQdvO1tO9iRU06K,279.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,797,75,22,UA
900,348.01,914,DCA,RSETozIzLjLQdvO1tO9iRU06Q,279.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,817,75,22,UA
901,348.01,870,DCA,RSETozIzLjLQdvO1tO9iRU02m,279.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,774,75,21,UA
902,348.01,810,DCA,RSETozIzLjLQdvO1tO9iRU02E,279.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,714,75,21,UA
903,353.01,746,DCA,RSETozIzLjLQdvO1tO9iRU01y,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,650,75,21,UA
904,353.01,815,DCA,RSETozIzLjLQdvO1tO9iRU02T,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,719,75,21,UA
905,353.01,794,DCA,RSETozIzLjLQdvO1tO9iRU02D,284.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,693,75,26,UA
906,353.01,888,DCA,RSETozIzLjLQdvO1tO9iRU03F,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,792,75,21,UA
907,353.01,882,DCA,RSETozIzLjLQdvO1tO9iRU03B,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,786,75,21,UA
908,353.01,918,DCA,RSETozIzLjLQdvO1tO9iRU03Z,284.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,822,75,21,UA
909,353.01,930,DCA,RSETozIzLjLQdvO1tO9iRU03s,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,834,75,21,UA
910,353.01,753,DCA,RSETozIzLjLQdvO1tO9iRU022,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,657,75,21,UA
911,353.01,822,DCA,RSETozIzLjLQdvO1tO9iRU02Y,284.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,726,75,21,UA
912,353.01,984,DCA,RSETozIzLjLQdvO1tO9iRU04O,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,888,75,21,UA
913,368.01,652,DCA,RSETozIzLjLQdvO1tO9iRU014,299.60,68.00,0.41,2016-01-25T14:00,2016-01-25T15:45-05:00,555,75,22,UA
914,383.01,846,DCA,RSETozIzLjLQdvO1tO9iRU03a,314.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,750,75,21,UA
915,383.01,864,DCA,RSETozIzLjLQdvO1tO9iRU03v,314.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,768,75,21,UA
916,383.01,858,DCA,RSETozIzLjLQdvO1tO9iRU03t,314.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,762,75,21,UA
917,383.01,974,DCA,RSETozIzLjLQdvO1tO9iRU05A,314.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,878,75,21,UA
918,353.01,987,DCA,RSETozIzLjLQdvO1tO9iRU04Z,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,891,75,21,UA
919,353.01,984,DCA,RSETozIzLjLQdvO1tO9iRU04P,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,888,75,21,UA
920,353.01,914,DCA,RSETozIzLjLQdvO1tO9iRU03U,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,818,75,21,UA
921,353.01,858,DCA,RSETozIzLjLQdvO1tO9iRU02p,284.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,762,75,21,UA
922,353.01,942,DCA,RSETozIzLjLQdvO1tO9iRU042,284.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,846,75,21,UA
923,353.01,930,DCA,RSETozIzLjLQdvO1tO9iRU03r,284.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,834,75,21,UA
924,353.01,924,DCA,RSETozIzLjLQdvO1tO9iRU03d,284.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,828,75,21,UA
925,353.01,864,DCA,RSETozIzLjLQdvO1tO9iRU02t,284.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,768,75,21,UA
926,356.01,824,DCA,RSETozIzLjLQdvO1tO9iRU05p,287.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,728,75,21,UA
927,356.01,733,DCA,RSETozIzLjLQdvO1tO9iRU04z,287.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,636,75,22,UA
928,365.01,946,DCA,RSETozIzLjLQdvO1tO9iRU04G,296.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,850,75,21,UA
929,365.01,781,DCA,RSETozIzLjLQdvO1tO9iRU02M,296.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,685,75,21,UA
930,365.01,841,DCA,RSETozIzLjLQdvO1tO9iRU030,296.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,745,75,21,UA
931,365.01,901,DCA,RSETozIzLjLQdvO1tO9iRU03q,296.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,805,75,21,UA
932,366.01,806,DCA,RSETozIzLjLQdvO1tO9iRU01h,297.60,68.00,0.41,2016-01-25T06:45,2016-01-25T08:30-05:00,710,75,21,UA
933,366.01,731,DCA,RSETozIzLjLQdvO1tO9iRU01H,297.60,68.00,0.41,2016-01-25T06:45,2016-01-25T08:30-05:00,635,75,21,UA
934,370.01,872,DCA,RSETozIzLjLQdvO1tO9iRU03S,301.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,776,75,21,UA
935,370.01,831,DCA,RSETozIzLjLQdvO1tO9iRU031,301.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,735,75,21,UA
936,370.01,819,DCA,RSETozIzLjLQdvO1tO9iRU02r,301.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:45-05:00,723,75,21,UA
937,370.01,951,DCA,RSETozIzLjLQdvO1tO9iRU04f,301.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,855,75,21,UA
938,370.01,702,DCA,RSETozIzLjLQdvO1tO9iRU00h,301.60,68.00,0.41,2016-01-25T15:00,2016-01-25T16:43-05:00,605,75,22,UA
939,370.01,771,DCA,RSETozIzLjLQdvO1tO9iRU02P,301.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,675,75,21,UA
940,370.01,796,DCA,RSETozIzLjLQdvO1tO9iRU02d,301.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,700,75,21,UA
941,370.01,826,DCA,RSETozIzLjLQdvO1tO9iRU02x,301.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,730,75,21,UA
942,370.01,666,DCA,RSETozIzLjLQdvO1tO9iRU01o,301.60,68.00,0.41,2016-01-25T08:45,2016-01-25T10:30-05:00,570,75,21,UA
943,371.01,872,DCA,RSETozIzLjLQdvO1tO9iRU06Y,302.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:37-05:00,775,75,22,UA
944,375.01,875,DCA,RSETozIzLjLQdvO1tO9iRU06c,306.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,779,75,21,UA
945,375.01,863,DCA,RSETozIzLjLQdvO1tO9iRU06b,306.60,68.00,0.41,2016-01-25T06:15,2016-01-25T07:57-05:00,767,75,21,UA
946,375.01,815,DCA,RSETozIzLjLQdvO1tO9iRU06C,306.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,719,75,21,UA
947,375.01,755,DCA,RSETozIzLjLQdvO1tO9iRU05h,306.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,659,75,21,UA
948,389.01,630,DCA,RSETozIzLjLQdvO1tO9iRU018,320.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:39-05:00,534,75,21,UA
949,389.01,644,DCA,RSETozIzLjLQdvO1tO9iRU00f,320.60,68.00,0.41,2016-01-25T15:00,2016-01-25T16:45-05:00,547,75,22,UA
950,389.01,678,DCA,RSETozIzLjLQdvO1tO9iRU01I,320.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,582,75,21,UA
951,389.01,723,DCA,RSETozIzLjLQdvO1tO9iRU01T,320.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,622,75,26,UA
952,390.01,824,DCA,RSETozIzLjLQdvO1tO9iRU06X,321.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,728,75,21,UA
953,390.01,869,DCA,RSETozIzLjLQdvO1tO9iRU06p,321.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,773,75,21,UA
954,390.01,730,DCA,RSETozIzLjLQdvO1tO9iRU044,321.60,68.00,0.41,2016-01-25T14:15,2016-01-25T15:59-05:00,633,75,22,UA
955,390.01,869,DCA,RSETozIzLjLQdvO1tO9iRU06q,321.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,773,75,21,UA
956,390.01,764,DCA,RSETozIzLjLQdvO1tO9iRU061,321.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,668,75,21,UA
957,390.01,929,DCA,RSETozIzLjLQdvO1tO9iRU07D,321.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,833,75,21,UA
958,390.01,785,DCA,RSETozIzLjLQdvO1tO9iRU06E,321.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,688,75,22,UA
959,390.01,844,DCA,RSETozIzLjLQdvO1tO9iRU06g,321.60,68.00,0.41,2016-01-25T11:00,2016-01-25T12:45-05:00,748,75,21,UA
960,390.01,869,DCA,RSETozIzLjLQdvO1tO9iRU06o,321.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,773,75,21,UA
961,390.01,904,DCA,RSETozIzLjLQdvO1tO9iRU075,321.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,808,75,21,UA
962,391.01,849,DCA,RSETozIzLjLQdvO1tO9iRU06k,322.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,753,75,21,UA
963,391.01,802,DCA,RSETozIzLjLQdvO1tO9iRU07Y,322.60,68.00,0.41,2016-01-25T13:00,2016-01-25T14:39-05:00,706,75,21,UA
964,391.01,857,DCA,RSETozIzLjLQdvO1tO9iRU043,322.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,761,75,21,UA
965,391.01,789,DCA,RSETozIzLjLQdvO1tO9iRU06J,322.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,693,75,21,UA
966,396.01,853,DCA,RSETozIzLjLQdvO1tO9iRU046,327.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,757,75,21,UA
967,396.01,876,DCA,RSETozIzLjLQdvO1tO9iRU04M,327.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,780,75,21,UA
968,396.01,837,DCA,RSETozIzLjLQdvO1tO9iRU03w,327.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,741,75,21,UA
969,396.01,1018,DCA,RSETozIzLjLQdvO1tO9iRU05r,327.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,922,75,21,UA
970,396.01,928,DCA,RSETozIzLjLQdvO1tO9iRU053,327.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,832,75,21,UA
971,396.01,942,DCA,RSETozIzLjLQdvO1tO9iRU057,327.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,846,75,21,UA
972,396.01,913,DCA,RSETozIzLjLQdvO1tO9iRU04v,327.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,817,75,21,UA
973,396.01,825,DCA,RSETozIzLjLQdvO1tO9iRU03n,327.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,728,75,22,UA
974,396.01,891,DCA,RSETozIzLjLQdvO1tO9iRU04i,327.60,68.00,0.41,2016-01-25T12:00,2016-01-25T13:45-05:00,794,75,22,UA
975,400.01,891,DCA,RSETozIzLjLQdvO1tO9iRU078,331.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,790,75,26,UA
976,400.01,891,DCA,RSETozIzLjLQdvO1tO9iRU077,331.60,68.00,0.41,2016-01-25T09:15,2016-01-25T11:00-05:00,790,75,26,UA
977,415.01,920,DCA,RSETozIzLjLQdvO1tO9iRU07O,346.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,824,75,21,UA
978,425.01,814,DCA,RSETozIzLjLQdvO1tO9iRU071,356.60,68.00,0.41,2016-01-25T10:15,2016-01-25T12:05-05:00,718,75,21,UA
979,425.01,670,DCA,RSETozIzLjLQdvO1tO9iRU05w,356.60,68.00,0.41,2016-01-25T12:45,2016-01-25T14:30-05:00,573,75,22,UA
980,396.01,853,DCA,RSETozIzLjLQdvO1tO9iRU048,327.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,757,75,21,UA
981,396.01,944,DCA,RSETozIzLjLQdvO1tO9iRU05C,327.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,848,75,21,UA
982,396.01,988,DCA,RSETozIzLjLQdvO1tO9iRU05c,327.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,892,75,21,UA
983,396.01,733,DCA,RSETozIzLjLQdvO1tO9iRU02a,327.60,68.00,0.41,2016-01-25T10:00,2016-01-25T11:45-05:00,637,75,21,UA
984,397.01,896,DCA,RSETozIzLjLQdvO1tO9iRU04o,328.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,800,75,21,UA
985,397.01,851,DCA,RSETozIzLjLQdvO1tO9iRU04A,328.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,755,75,21,UA
986,397.01,851,DCA,RSETozIzLjLQdvO1tO9iRU049,328.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,755,75,21,UA
987,397.01,821,DCA,RSETozIzLjLQdvO1tO9iRU03i,328.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,725,75,21,UA
988,397.01,881,DCA,RSETozIzLjLQdvO1tO9iRU04X,328.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,785,75,21,UA
989,397.01,776,DCA,RSETozIzLjLQdvO1tO9iRU038,328.60,68.00,0.41,2016-01-25T06:00,2016-01-25T07:45-05:00,680,75,21,UA
990,397.01,716,DCA,RSETozIzLjLQdvO1tO9iRU02X,328.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,620,75,21,UA
991,397.01,731,DCA,RSETozIzLjLQdvO1tO9iRU02c,328.60,68.00,0.41,2016-01-25T08:00,2016-01-25T09:45-05:00,635,75,21,UA
992,397.01,791,DCA,RSETozIzLjLQdvO1tO9iRU03L,328.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,695,75,21,UA
993,397.01,791,DCA,RSETozIzLjLQdvO1tO9iRU03M,328.60,68.00,0.41,2016-01-25T07:00,2016-01-25T08:45-05:00,695,75,21,UA
994,397.01,956,DCA,RSETozIzLjLQdvO1tO9iRU05O,328.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,860,75,21,UA
995,397.01,896,DCA,RSETozIzLjLQdvO1tO9iRU04p,328.60,68.00,0.41,2016-01-25T05:15,2016-01-25T07:00-05:00,800,75,21,UA
996,397.01,881,DCA,RSETozIzLjLQdvO1tO9iRU04Y,328.60,68.00,0.41,2016-01-25T04:15,2016-01-25T06:00-05:00,785,75,21,UA
997,401.01,872,DCA,RSETozIzLjLQdvO1tO9iRU04a,332.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,776,75,21,UA
998,401.01,951,DCA,RSETozIzLjLQdvO1tO9iRU05P,332.60,68.00,0.41,2016-01-25T04:00,2016-01-25T05:45-05:00,855,75,21,UA
