id,totalcost,totalduration,airport,flightid,flightcost,parkingcost,drivingcost,timeleavehome,flightdeparture,flightduration,atairporttime,drivingduration,airline,costperhour
152,461.31,1125,BWI,2ciqOzND4aTUuEtKvqnX8203a,423.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,933,120,72,UA,25.6283333333333333
153,461.31,1193,BWI,2ciqOzND4aTUuEtKvqnX8203q,423.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,1001,120,72,UA,24.2794736842105263
154,461.31,1074,BWI,2ciqOzND4aTUuEtKvqnX8203O,423.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,882,120,72,UA,27.1358823529411765
155,461.31,1163,BWI,2ciqOzND4aTUuEtKvqnX8203f,423.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,971,120,72,UA,24.2794736842105263
156,461.31,1125,BWI,2ciqOzND4aTUuEtKvqnX8203b,423.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,933,120,72,UA,25.6283333333333333
157,461.31,1074,BWI,2ciqOzND4aTUuEtKvqnX8203P,423.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,882,120,72,UA,27.1358823529411765
158,461.31,1004,BWI,2ciqOzND4aTUuEtKvqnX8203A,423.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,812,120,72,UA,28.8318750000000000
159,471.31,1124,BWI,2ciqOzND4aTUuEtKvqnX8204L,433.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,937,120,67,UA,26.1838888888888889
160,471.31,1142,BWI,2ciqOzND4aTUuEtKvqnX8204P,433.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,950,120,72,UA,24.8057894736842105
161,471.31,1089,BWI,2ciqOzND4aTUuEtKvqnX8204F,433.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,897,120,72,UA,26.1838888888888889
162,471.31,941,BWI,2ciqOzND4aTUuEtKvqnX82044,433.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,749,120,72,UA,31.4206666666666667
163,471.31,986,BWI,2ciqOzND4aTUuEtKvqnX82048,433.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,799,120,67,UA,29.4568750000000000
164,471.31,966,BWI,2ciqOzND4aTUuEtKvqnX82047,433.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,779,120,67,UA,29.4568750000000000
165,471.31,922,BWI,2ciqOzND4aTUuEtKvqnX82042,433.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,735,120,67,UA,31.4206666666666667
166,471.31,1127,BWI,2ciqOzND4aTUuEtKvqnX8204K,433.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,935,120,72,UA,26.1838888888888889
167,475.31,1139,BWI,2ciqOzND4aTUuEtKvqnX8204V,437.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,952,120,67,UA,26.4061111111111111
168,480.31,915,BWI,2ciqOzND4aTUuEtKvqnX82033,442.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,728,120,67,UA,32.0206666666666667
169,480.31,874,BWI,2ciqOzND4aTUuEtKvqnX8202t,442.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,682,120,72,UA,34.3078571428571429
170,492.32,1013,BWI,2ciqOzND4aTUuEtKvqnX8203S,454.61,35.60,2.11,2016-01-25T06:00,2016-01-25T09:20-05:00,821,120,72,B6,30.7700000000000000
171,492.32,1013,BWI,2ciqOzND4aTUuEtKvqnX8203T,454.61,35.60,2.11,2016-01-25T06:00,2016-01-25T09:20-05:00,821,120,72,B6,30.7700000000000000
172,501.31,980,BWI,2ciqOzND4aTUuEtKvqnX8203Y,463.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,788,120,72,UA,31.3318750000000000
173,501.31,1105,BWI,2ciqOzND4aTUuEtKvqnX8204O,463.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,913,120,72,UA,27.8505555555555556
174,501.31,1157,BWI,2ciqOzND4aTUuEtKvqnX82041,463.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,965,120,72,UA,26.3847368421052632
175,505.89,1178,BWI,2ciqOzND4aTUuEtKvqnX8204g,468.18,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,986,120,72,UA,26.6257894736842105
176,517.31,1184,BWI,2ciqOzND4aTUuEtKvqnX82043,479.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,992,120,72,UA,27.2268421052631579
177,522.31,871,BWI,2ciqOzND4aTUuEtKvqnX8204I,484.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,679,120,72,UA,37.3078571428571429
178,526.31,1042,BWI,2ciqOzND4aTUuEtKvqnX8204H,488.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,850,120,72,UA,30.9594117647058824
179,526.31,975,BWI,2ciqOzND4aTUuEtKvqnX8204A,488.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,783,120,72,UA,32.8943750000000000
180,526.31,1081,BWI,2ciqOzND4aTUuEtKvqnX8204N,488.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,889,120,72,UA,29.2394444444444444
181,526.31,975,BWI,2ciqOzND4aTUuEtKvqnX82049,488.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,783,120,72,UA,32.8943750000000000
182,536.31,983,BWI,2ciqOzND4aTUuEtKvqnX8203g,498.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,791,120,72,UA,33.5193750000000000
183,536.31,1036,BWI,2ciqOzND4aTUuEtKvqnX8203r,498.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,844,120,72,UA,31.5476470588235294
184,539.31,1270,BWI,2ciqOzND4aTUuEtKvqnX8204E,501.60,35.60,2.11,2016-01-25T03:45,2016-01-25T07:10-05:00,1078,120,72,B6,25.6814285714285714
185,541.31,1031,BWI,2ciqOzND4aTUuEtKvqnX8204X,503.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,844,120,67,UA,31.8417647058823529
186,544.31,937,BWI,2ciqOzND4aTUuEtKvqnX8204B,506.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,745,120,72,UA,36.2873333333333333
187,551.31,1118,BWI,2ciqOzND4aTUuEtKvqnX8204s,513.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,926,120,72,UA,30.6283333333333333
188,551.56,1042,BWI,2ciqOzND4aTUuEtKvqnX8204S,513.85,35.60,2.11,2016-01-25T02:45,2016-01-25T06:00-05:00,850,120,72,UA,32.4447058823529412
189,551.56,1042,BWI,2ciqOzND4aTUuEtKvqnX8204T,513.85,35.60,2.11,2016-01-25T02:45,2016-01-25T06:00-05:00,850,120,72,UA,32.4447058823529412
190,555.31,1117,BWI,2ciqOzND4aTUuEtKvqnX82046,517.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,925,120,72,UA,30.8505555555555556
191,555.31,1117,BWI,2ciqOzND4aTUuEtKvqnX82045,517.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,925,120,72,UA,30.8505555555555556
192,565.31,1225,BWI,2ciqOzND4aTUuEtKvqnX8204G,527.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,1033,120,72,UA,28.2655000000000000
193,568.31,740,BWI,2ciqOzND4aTUuEtKvqnX82039,530.60,35.60,2.11,2016-01-25T05:00,2016-01-25T08:12-05:00,548,120,72,UA,47.3591666666666667
194,571.31,1242,BWI,2ciqOzND4aTUuEtKvqnX8204d,533.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,1050,120,72,UA,28.5655000000000000
195,579.31,1123,BWI,2ciqOzND4aTUuEtKvqnX8204u,541.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,936,120,67,UA,32.1838888888888889
196,582.31,857,BWI,2ciqOzND4aTUuEtKvqnX8204Y,544.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,670,120,67,UA,41.5935714285714286
197,585.31,988,BWI,2ciqOzND4aTUuEtKvqnX8204W,547.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,801,120,67,UA,36.5818750000000000
198,585.31,968,BWI,2ciqOzND4aTUuEtKvqnX8204U,547.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,781,120,67,UA,36.5818750000000000
199,595.31,849,BWI,2ciqOzND4aTUuEtKvqnX8203i,557.60,35.60,2.11,2016-01-25T05:00,2016-01-25T08:12-05:00,657,120,72,UA,42.5221428571428571
200,595.31,824,BWI,2ciqOzND4aTUuEtKvqnX8204D,557.60,35.60,2.11,2016-01-25T05:00,2016-01-25T08:12-05:00,632,120,72,UA,45.7930769230769231
201,595.64,1042,BWI,2ciqOzND4aTUuEtKvqnX8204o,557.93,35.60,2.11,2016-01-25T02:45,2016-01-25T06:00-05:00,850,120,72,UA,35.0376470588235294
202,596.19,1178,BWI,2ciqOzND4aTUuEtKvqnX8204c,558.48,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,986,120,72,UA,31.3784210526315789
203,609.31,1175,BWI,2ciqOzND4aTUuEtKvqnX8204h,571.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,983,120,72,UA,32.0689473684210526
204,609.31,1175,BWI,2ciqOzND4aTUuEtKvqnX8204i,571.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,983,120,72,UA,32.0689473684210526
205,614.31,1143,BWI,2ciqOzND4aTUuEtKvqnX8204J,576.60,35.60,2.11,2016-01-25T03:45,2016-01-25T07:10-05:00,951,120,72,B6,32.3321052631578947
206,624.66,1042,BWI,2ciqOzND4aTUuEtKvqnX8204q,586.95,35.60,2.11,2016-01-25T02:45,2016-01-25T06:00-05:00,850,120,72,UA,36.7447058823529412
207,628.66,1249,BWI,2ciqOzND4aTUuEtKvqnX8204x,590.95,35.60,2.11,2016-01-25T02:45,2016-01-25T06:00-05:00,1057,120,72,UA,31.4330000000000000
208,653.31,804,BWI,2ciqOzND4aTUuEtKvqnX8203w,615.60,35.60,2.11,2016-01-25T05:00,2016-01-25T08:12-05:00,612,120,72,UA,50.2546153846153846
209,672.31,1044,BWI,2ciqOzND4aTUuEtKvqnX8204w,634.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,857,120,67,UA,39.5476470588235294
210,682.31,851,BWI,2ciqOzND4aTUuEtKvqnX8200T,644.60,35.60,2.11,2016-01-25T11:45,2016-01-25T14:53-05:00,663,120,68,AS,48.7364285714285714
211,697.31,974,BWI,2ciqOzND4aTUuEtKvqnX8204v,659.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,787,120,67,UA,43.5818750000000000
212,698.31,1131,BWI,2ciqOzND4aTUuEtKvqnX8204t,660.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,939,120,72,UA,38.7950000000000000
213,711.31,918,BWI,2ciqOzND4aTUuEtKvqnX8204l,673.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,731,120,67,UA,47.4206666666666667
214,711.31,941,BWI,2ciqOzND4aTUuEtKvqnX8204R,673.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,749,120,72,UA,47.4206666666666667
215,711.31,918,BWI,2ciqOzND4aTUuEtKvqnX8204M,673.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,731,120,67,UA,47.4206666666666667
216,711.31,922,BWI,2ciqOzND4aTUuEtKvqnX8204Q,673.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,735,120,67,UA,47.4206666666666667
217,762.31,885,BWI,2ciqOzND4aTUuEtKvqnX8204p,724.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,693,120,72,UA,54.4507142857142857
218,764.31,963,BWI,2ciqOzND4aTUuEtKvqnX8204a,726.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,771,120,72,UA,47.7693750000000000
219,764.31,938,BWI,2ciqOzND4aTUuEtKvqnX8204Z,726.60,35.60,2.11,2016-01-25T05:00,2016-01-25T08:12-05:00,746,120,72,UA,50.9540000000000000
220,771.31,1229,BWI,2ciqOzND4aTUuEtKvqnX82053,733.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,1037,120,72,UA,38.5655000000000000
221,817.31,984,BWI,2ciqOzND4aTUuEtKvqnX8204k,779.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,792,120,72,UA,51.0818750000000000
222,864.31,830,BWI,2ciqOzND4aTUuEtKvqnX8204f,826.60,35.60,2.11,2016-01-25T05:00,2016-01-25T08:12-05:00,638,120,72,UA,66.4853846153846154
223,864.31,922,BWI,2ciqOzND4aTUuEtKvqnX8204n,826.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,730,120,72,UA,57.6206666666666667
224,864.31,830,BWI,2ciqOzND4aTUuEtKvqnX8204e,826.60,35.60,2.11,2016-01-25T05:00,2016-01-25T08:12-05:00,638,120,72,UA,66.4853846153846154
225,864.31,855,BWI,2ciqOzND4aTUuEtKvqnX8204j,826.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,663,120,72,UA,61.7364285714285714
226,864.31,762,BWI,2ciqOzND4aTUuEtKvqnX8204b,826.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,570,120,72,UA,72.0258333333333333
227,894.31,847,BWI,2ciqOzND4aTUuEtKvqnX8204m,856.60,35.60,2.11,2016-01-25T05:00,2016-01-25T08:12-05:00,655,120,72,UA,63.8792857142857143
228,894.31,939,BWI,2ciqOzND4aTUuEtKvqnX8204r,856.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,747,120,72,UA,59.6206666666666667
229,924.31,1179,BWI,2ciqOzND4aTUuEtKvqnX82054,886.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,987,120,72,UA,48.6478947368421053
230,924.31,1088,BWI,2ciqOzND4aTUuEtKvqnX82051,886.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,896,120,72,UA,51.3505555555555556
231,933.31,887,BWI,2ciqOzND4aTUuEtKvqnX82050,895.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,695,120,72,UA,66.6650000000000000
232,933.31,848,BWI,2ciqOzND4aTUuEtKvqnX8204z,895.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,656,120,72,UA,66.6650000000000000
233,972.31,845,BWI,2ciqOzND4aTUuEtKvqnX82052,934.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,658,120,67,UA,69.4507142857142857
234,1016.31,902,BWI,2ciqOzND4aTUuEtKvqnX8204y,978.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,710,120,72,UA,67.7540000000000000
235,1624.31,1083,BWI,2ciqOzND4aTUuEtKvqnX82056,1586.60,35.60,2.11,2016-01-25T05:00,2016-01-25T08:12-05:00,891,120,72,UA,90.2394444444444444
236,1624.31,770,BWI,2ciqOzND4aTUuEtKvqnX82055,1586.60,35.60,2.11,2016-01-25T10:00,2016-01-25T13:20-05:00,583,120,67,UA,135.3591666666666667
237,165.81,544,BWI,2ciqOzND4aTUuEtKvqnX82001,128.10,35.60,2.11,2016-01-25T05:00,2016-01-25T08:20-05:00,352,120,72,NK,18.4233333333333333
238,189.31,717,BWI,2ciqOzND4aTUuEtKvqnX8200A,151.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,530,120,67,UA,17.2100000000000000
239,189.31,743,BWI,2ciqOzND4aTUuEtKvqnX8200C,151.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,556,120,67,UA,15.7758333333333333
240,189.31,884,BWI,2ciqOzND4aTUuEtKvqnX8200e,151.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,692,120,72,UA,13.5221428571428571
241,189.31,761,BWI,2ciqOzND4aTUuEtKvqnX8200a,151.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,569,120,72,UA,15.7758333333333333
242,189.31,778,BWI,2ciqOzND4aTUuEtKvqnX8200W,151.60,35.60,2.11,2016-01-25T10:00,2016-01-25T13:20-05:00,591,120,67,UA,15.7758333333333333
243,189.31,708,BWI,2ciqOzND4aTUuEtKvqnX82008,151.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,516,120,72,UA,17.2100000000000000
244,189.31,645,BWI,2ciqOzND4aTUuEtKvqnX82003,151.60,35.60,2.11,2016-01-25T10:00,2016-01-25T13:20-05:00,458,120,67,UA,18.9310000000000000
245,189.31,694,BWI,2ciqOzND4aTUuEtKvqnX82006,151.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,507,120,67,UA,17.2100000000000000
246,189.31,813,BWI,2ciqOzND4aTUuEtKvqnX8200j,151.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,626,120,67,UA,14.5623076923076923
247,189.31,679,BWI,2ciqOzND4aTUuEtKvqnX82005,151.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,492,120,67,UA,17.2100000000000000
248,189.31,782,BWI,2ciqOzND4aTUuEtKvqnX8200b,151.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,590,120,72,UA,14.5623076923076923
249,189.31,795,BWI,2ciqOzND4aTUuEtKvqnX8200c,151.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,603,120,72,UA,14.5623076923076923
250,189.31,667,BWI,2ciqOzND4aTUuEtKvqnX82004,151.60,35.60,2.11,2016-01-25T12:45,2016-01-25T15:55-05:00,480,120,67,UA,17.2100000000000000
251,189.31,747,BWI,2ciqOzND4aTUuEtKvqnX8200V,151.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,560,120,67,UA,15.7758333333333333
252,189.31,729,BWI,2ciqOzND4aTUuEtKvqnX8200B,151.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,537,120,72,UA,15.7758333333333333
253,189.31,807,BWI,2ciqOzND4aTUuEtKvqnX8200g,151.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,620,120,67,UA,14.5623076923076923
254,189.31,710,BWI,2ciqOzND4aTUuEtKvqnX82009,151.60,35.60,2.11,2016-01-25T14:30,2016-01-25T17:52-05:00,521,120,69,UA,17.2100000000000000
255,266.31,873,BWI,2ciqOzND4aTUuEtKvqnX8200y,228.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,686,120,67,UA,19.0221428571428571
256,266.31,1084,BWI,2ciqOzND4aTUuEtKvqnX8201w,228.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,897,120,67,UA,14.7950000000000000
257,266.31,940,BWI,2ciqOzND4aTUuEtKvqnX8201A,228.60,35.60,2.11,2016-01-25T10:00,2016-01-25T13:20-05:00,753,120,67,UA,17.7540000000000000
258,266.31,965,BWI,2ciqOzND4aTUuEtKvqnX8201J,228.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,778,120,67,UA,16.6443750000000000
259,266.31,965,BWI,2ciqOzND4aTUuEtKvqnX8201I,228.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,778,120,67,UA,16.6443750000000000
260,266.31,948,BWI,2ciqOzND4aTUuEtKvqnX8201G,228.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,761,120,67,UA,17.7540000000000000
261,266.31,1134,BWI,2ciqOzND4aTUuEtKvqnX82027,228.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,942,120,72,UA,14.7950000000000000
262,266.31,786,BWI,2ciqOzND4aTUuEtKvqnX8200Y,228.60,35.60,2.11,2016-01-25T13:45,2016-01-25T17:01-05:00,598,120,68,UA,20.4853846153846154
263,266.31,1016,BWI,2ciqOzND4aTUuEtKvqnX8201f,228.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,829,120,67,UA,16.6443750000000000
264,266.31,899,BWI,2ciqOzND4aTUuEtKvqnX8200z,228.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,712,120,67,UA,19.0221428571428571
265,266.31,991,BWI,2ciqOzND4aTUuEtKvqnX8201T,228.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,799,120,72,UA,16.6443750000000000
266,266.31,1016,BWI,2ciqOzND4aTUuEtKvqnX8201g,228.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,829,120,67,UA,16.6443750000000000
267,266.31,1058,BWI,2ciqOzND4aTUuEtKvqnX8201q,228.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,866,120,72,UA,15.6652941176470588
268,266.31,991,BWI,2ciqOzND4aTUuEtKvqnX8201S,228.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,799,120,72,UA,16.6443750000000000
269,266.31,940,BWI,2ciqOzND4aTUuEtKvqnX82019,228.60,35.60,2.11,2016-01-25T10:00,2016-01-25T13:20-05:00,753,120,67,UA,17.7540000000000000
270,266.31,831,BWI,2ciqOzND4aTUuEtKvqnX8200o,228.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,644,120,67,UA,20.4853846153846154
271,266.31,1006,BWI,2ciqOzND4aTUuEtKvqnX8201Y,228.60,35.60,2.11,2016-01-25T10:00,2016-01-25T13:20-05:00,819,120,67,UA,16.6443750000000000
272,266.31,940,BWI,2ciqOzND4aTUuEtKvqnX8201B,228.60,35.60,2.11,2016-01-25T10:00,2016-01-25T13:20-05:00,753,120,67,UA,17.7540000000000000
273,266.31,948,BWI,2ciqOzND4aTUuEtKvqnX8201H,228.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,761,120,67,UA,17.7540000000000000
274,266.31,872,BWI,2ciqOzND4aTUuEtKvqnX8200x,228.60,35.60,2.11,2016-01-25T10:00,2016-01-25T13:20-05:00,685,120,67,UA,19.0221428571428571
275,266.31,872,BWI,2ciqOzND4aTUuEtKvqnX8200w,228.60,35.60,2.11,2016-01-25T10:00,2016-01-25T13:20-05:00,685,120,67,UA,19.0221428571428571
276,267.31,937,BWI,2ciqOzND4aTUuEtKvqnX82014,229.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,745,120,72,UA,17.8206666666666667
277,267.31,945,BWI,2ciqOzND4aTUuEtKvqnX8201D,229.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,753,120,72,UA,17.8206666666666667
278,267.31,937,BWI,2ciqOzND4aTUuEtKvqnX82016,229.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,745,120,72,UA,17.8206666666666667
279,267.31,1012,BWI,2ciqOzND4aTUuEtKvqnX8201b,229.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,820,120,72,UA,16.7068750000000000
280,267.31,1012,BWI,2ciqOzND4aTUuEtKvqnX8201c,229.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,820,120,72,UA,16.7068750000000000
281,267.31,976,BWI,2ciqOzND4aTUuEtKvqnX8201M,229.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,784,120,72,UA,16.7068750000000000
282,267.31,1051,BWI,2ciqOzND4aTUuEtKvqnX8201m,229.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,859,120,72,UA,15.7241176470588235
283,267.31,937,BWI,2ciqOzND4aTUuEtKvqnX82015,229.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,745,120,72,UA,17.8206666666666667
284,267.31,945,BWI,2ciqOzND4aTUuEtKvqnX8201C,229.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,753,120,72,UA,17.8206666666666667
285,267.31,1012,BWI,2ciqOzND4aTUuEtKvqnX8201a,229.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,820,120,72,UA,16.7068750000000000
286,277.31,954,BWI,2ciqOzND4aTUuEtKvqnX8201R,239.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,767,120,67,UA,18.4873333333333333
287,277.31,925,BWI,2ciqOzND4aTUuEtKvqnX8201E,239.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,733,120,72,UA,18.4873333333333333
288,277.31,1031,BWI,2ciqOzND4aTUuEtKvqnX8201p,239.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,839,120,72,UA,16.3123529411764706
289,277.31,995,BWI,2ciqOzND4aTUuEtKvqnX8201i,239.60,35.60,2.11,2016-01-25T10:00,2016-01-25T13:20-05:00,808,120,67,UA,17.3318750000000000
290,277.31,952,BWI,2ciqOzND4aTUuEtKvqnX8201N,239.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,760,120,72,UA,18.4873333333333333
291,277.31,846,BWI,2ciqOzND4aTUuEtKvqnX8200v,239.60,35.60,2.11,2016-01-25T04:30,2016-01-25T07:47-05:00,654,120,72,UA,19.8078571428571429
292,298.31,974,BWI,2ciqOzND4aTUuEtKvqnX8201n,260.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,787,120,67,UA,18.6443750000000000
293,299.31,778,BWI,2ciqOzND4aTUuEtKvqnX8200H,261.60,35.60,2.11,2016-01-25T07:15,2016-01-25T10:22-05:00,591,120,67,NK,24.9425000000000000
294,327.31,980,BWI,2ciqOzND4aTUuEtKvqnX82024,289.60,35.60,2.11,2016-01-25T10:00,2016-01-25T13:20-05:00,793,120,67,UA,20.4568750000000000
295,327.31,1145,BWI,2ciqOzND4aTUuEtKvqnX8202W,289.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,953,120,72,UA,17.2268421052631579
296,327.31,1155,BWI,2ciqOzND4aTUuEtKvqnX8202Z,289.60,35.60,2.11,2016-01-25T05:00,2016-01-25T08:12-05:00,963,120,72,UA,17.2268421052631579
297,327.31,806,BWI,2ciqOzND4aTUuEtKvqnX8200h,289.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,614,120,72,UA,25.1776923076923077
298,327.31,1103,BWI,2ciqOzND4aTUuEtKvqnX8202O,289.60,35.60,2.11,2016-01-25T03:15,2016-01-25T06:40-05:00,911,120,72,UA,18.1838888888888889
299,327.31,980,BWI,2ciqOzND4aTUuEtKvqnX82025,289.60,35.60,2.11,2016-01-25T10:00,2016-01-25T13:20-05:00,793,120,67,UA,20.4568750000000000
300,398.31,1069,BWI,2ciqOzND4aTUuEtKvqnX8202r,360.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,877,120,72,UA,23.4300000000000000
301,398.31,901,BWI,2ciqOzND4aTUuEtKvqnX8202L,360.60,35.60,2.11,2016-01-25T02:45,2016-01-25T06:01-05:00,709,120,72,UA,26.5540000000000000
302,398.31,1124,BWI,2ciqOzND4aTUuEtKvqnX82036,360.60,35.60,2.11,2016-01-25T07:45,2016-01-25T10:56-05:00,937,120,67,UA,22.1283333333333333
303,398.31,939,BWI,2ciqOzND4aTUuEtKvqnX8202R,360.60,35.60,2.11,2016-01-25T10:45,2016-01-25T14:01-05:00,752,120,67,UA,26.5540000000000000
