id,airport,departuretime,arrivaltime,duration,cost,tripid
379,DCA,2016-01-25T08:45-05:00,2016-01-25T15:41-08:00,596,214.60,RSETozIzLjLQdvO1tO9iRU011
380,DCA,2016-01-25T07:00-05:00,2016-01-25T17:00-08:00,780,214.60,RSETozIzLjLQdvO1tO9iRU01s
381,DCA,2016-01-25T14:45-05:00,2016-01-25T23:48-08:00,723,214.60,RSETozIzLjLQdvO1tO9iRU01U
382,DCA,2016-01-25T06:00-05:00,2016-01-25T15:41-08:00,761,214.60,RSETozIzLjLQdvO1tO9iRU01j
383,DCA,2016-01-25T11:45-05:00,2016-01-25T20:55-08:00,730,214.60,RSETozIzLjLQdvO1tO9iRU01a
384,DCA,2016-01-25T12:45-05:00,2016-01-25T23:48-08:00,843,214.60,RSETozIzLjLQdvO1tO9iRU029
385,DCA,2016-01-25T08:39-05:00,2016-01-25T15:41-08:00,602,214.60,RSETozIzLjLQdvO1tO9iRU013
386,DCA,2016-01-25T14:39-05:00,2016-01-25T23:48-08:00,729,214.60,RSETozIzLjLQdvO1tO9iRU01Z
387,DCA,2016-01-25T14:30-05:00,2016-01-25T20:55-08:00,565,214.60,RSETozIzLjLQdvO1tO9iRU00m
388,DCA,2016-01-25T07:00-05:00,2016-01-25T17:00-08:00,780,214.60,RSETozIzLjLQdvO1tO9iRU01D
389,DCA,2016-01-25T07:45-05:00,2016-01-25T17:00-08:00,735,214.60,RSETozIzLjLQdvO1tO9iRU01c
390,DCA,2016-01-25T14:39-05:00,2016-01-25T23:48-08:00,729,214.60,RSETozIzLjLQdvO1tO9iRU01Y
832,IAD,2016-01-25T06:05-05:00,2016-01-25T15:41-08:00,756,214.60,0FYkDuZ1Gh6TlvJMkNtn1901V
833,IAD,2016-01-25T12:45-05:00,2016-01-25T20:55-08:00,670,214.60,0FYkDuZ1Gh6TlvJMkNtn19015
834,IAD,2016-01-25T08:13-05:00,2016-01-25T19:10-08:00,837,214.60,0FYkDuZ1Gh6TlvJMkNtn1902D
835,IAD,2016-01-25T08:25-05:00,2016-01-25T15:41-08:00,616,214.60,0FYkDuZ1Gh6TlvJMkNtn1900o
836,IAD,2016-01-25T08:13-05:00,2016-01-25T19:10-08:00,837,214.60,0FYkDuZ1Gh6TlvJMkNtn1902E
837,IAD,2016-01-25T10:15-05:00,2016-01-25T20:55-08:00,820,214.60,0FYkDuZ1Gh6TlvJMkNtn1901w
838,IAD,2016-01-25T06:05-05:00,2016-01-25T17:00-08:00,835,214.60,0FYkDuZ1Gh6TlvJMkNtn1902B
839,IAD,2016-01-25T06:05-05:00,2016-01-25T17:00-08:00,835,214.60,0FYkDuZ1Gh6TlvJMkNtn1902A
840,IAD,2016-01-25T08:25-05:00,2016-01-25T17:00-08:00,695,214.60,0FYkDuZ1Gh6TlvJMkNtn1901B
841,IAD,2016-01-25T08:13-05:00,2016-01-25T15:41-08:00,628,214.60,0FYkDuZ1Gh6TlvJMkNtn1900q
842,IAD,2016-01-25T08:13-05:00,2016-01-25T17:00-08:00,707,214.60,0FYkDuZ1Gh6TlvJMkNtn1901G
843,IAD,2016-01-25T10:15-05:00,2016-01-25T19:10-08:00,715,214.60,0FYkDuZ1Gh6TlvJMkNtn1901I
421,DCA,2016-01-25T15:29-05:00,2016-01-26T01:48-08:00,799,254.61,RSETozIzLjLQdvO1tO9iRU02Z
432,DCA,2016-01-25T16:43-05:00,2016-01-25T23:59-08:00,616,277.60,RSETozIzLjLQdvO1tO9iRU00g
433,DCA,2016-01-25T07:45-05:00,2016-01-25T18:06-08:00,801,277.60,RSETozIzLjLQdvO1tO9iRU034
442,DCA,2016-01-25T07:00-05:00,2016-01-25T17:20-08:00,800,278.60,RSETozIzLjLQdvO1tO9iRU036
443,DCA,2016-01-25T06:00-05:00,2016-01-25T16:05-08:00,785,278.60,RSETozIzLjLQdvO1tO9iRU02v
459,DCA,2016-01-25T06:00-05:00,2016-01-25T16:42-08:00,822,284.60,RSETozIzLjLQdvO1tO9iRU03Z
460,DCA,2016-01-25T08:39-05:00,2016-01-25T19:33-08:00,834,284.60,RSETozIzLjLQdvO1tO9iRU03s
461,DCA,2016-01-25T08:45-05:00,2016-01-25T16:42-08:00,657,284.60,RSETozIzLjLQdvO1tO9iRU022
462,DCA,2016-01-25T09:45-05:00,2016-01-25T18:51-08:00,726,284.60,RSETozIzLjLQdvO1tO9iRU02Y
463,DCA,2016-01-25T07:45-05:00,2016-01-25T19:33-08:00,888,284.60,RSETozIzLjLQdvO1tO9iRU04O
464,DCA,2016-01-25T07:00-05:00,2016-01-25T17:38-08:00,818,284.60,RSETozIzLjLQdvO1tO9iRU03W
465,DCA,2016-01-25T13:45-05:00,2016-01-25T23:33-08:00,768,284.60,RSETozIzLjLQdvO1tO9iRU02s
466,DCA,2016-01-25T14:39-05:00,2016-01-25T23:33-08:00,714,284.60,RSETozIzLjLQdvO1tO9iRU02N
467,DCA,2016-01-25T13:45-05:00,2016-01-25T23:33-08:00,768,284.60,RSETozIzLjLQdvO1tO9iRU02u
468,DCA,2016-01-25T08:45-05:00,2016-01-25T18:51-08:00,786,284.60,RSETozIzLjLQdvO1tO9iRU03A
469,DCA,2016-01-25T07:45-05:00,2016-01-25T17:38-08:00,773,284.60,RSETozIzLjLQdvO1tO9iRU02z
470,DCA,2016-01-25T12:45-05:00,2016-01-25T21:15-08:00,690,284.60,RSETozIzLjLQdvO1tO9iRU02C
471,DCA,2016-01-25T11:00-05:00,2016-01-25T21:15-08:00,795,284.60,RSETozIzLjLQdvO1tO9iRU03G
472,DCA,2016-01-25T07:00-05:00,2016-01-25T17:38-08:00,818,284.60,RSETozIzLjLQdvO1tO9iRU03V
473,DCA,2016-01-25T13:45-05:00,2016-01-25T21:15-08:00,630,284.60,RSETozIzLjLQdvO1tO9iRU01u
474,DCA,2016-01-25T14:30-05:00,2016-01-25T23:33-08:00,723,284.60,RSETozIzLjLQdvO1tO9iRU02W
475,DCA,2016-01-25T07:00-05:00,2016-01-25T17:38-08:00,818,284.60,RSETozIzLjLQdvO1tO9iRU03X
476,DCA,2016-01-25T07:45-05:00,2016-01-25T16:42-08:00,717,284.60,RSETozIzLjLQdvO1tO9iRU02Q
477,DCA,2016-01-25T14:45-05:00,2016-01-25T23:33-08:00,708,284.60,RSETozIzLjLQdvO1tO9iRU02H
478,DCA,2016-01-25T08:45-05:00,2016-01-25T19:33-08:00,828,284.60,RSETozIzLjLQdvO1tO9iRU03g
479,DCA,2016-01-25T11:45-05:00,2016-01-25T23:33-08:00,888,284.60,RSETozIzLjLQdvO1tO9iRU04N
480,DCA,2016-01-25T07:00-05:00,2016-01-25T16:42-08:00,762,284.60,RSETozIzLjLQdvO1tO9iRU02n
481,DCA,2016-01-25T06:00-05:00,2016-01-25T17:38-08:00,878,284.60,RSETozIzLjLQdvO1tO9iRU04F
482,DCA,2016-01-25T08:45-05:00,2016-01-25T17:38-08:00,713,284.60,RSETozIzLjLQdvO1tO9iRU02L
483,DCA,2016-01-25T11:45-05:00,2016-01-25T21:15-08:00,750,284.60,RSETozIzLjLQdvO1tO9iRU02g
484,DCA,2016-01-25T08:45-05:00,2016-01-25T19:33-08:00,828,284.60,RSETozIzLjLQdvO1tO9iRU03e
485,DCA,2016-01-25T12:45-05:00,2016-01-25T23:33-08:00,828,284.60,RSETozIzLjLQdvO1tO9iRU03f
486,DCA,2016-01-25T07:00-05:00,2016-01-25T16:42-08:00,762,284.60,RSETozIzLjLQdvO1tO9iRU02o
487,DCA,2016-01-25T11:00-05:00,2016-01-25T21:15-08:00,795,284.60,RSETozIzLjLQdvO1tO9iRU03H
488,DCA,2016-01-25T07:45-05:00,2016-01-25T18:51-08:00,846,284.60,RSETozIzLjLQdvO1tO9iRU041
489,DCA,2016-01-25T07:00-05:00,2016-01-25T18:51-08:00,891,284.60,RSETozIzLjLQdvO1tO9iRU04Z
490,DCA,2016-01-25T07:45-05:00,2016-01-25T19:33-08:00,888,284.60,RSETozIzLjLQdvO1tO9iRU04P
491,DCA,2016-01-25T07:00-05:00,2016-01-25T17:38-08:00,818,284.60,RSETozIzLjLQdvO1tO9iRU03U
492,DCA,2016-01-25T07:00-05:00,2016-01-25T16:42-08:00,762,284.60,RSETozIzLjLQdvO1tO9iRU02p
493,DCA,2016-01-25T07:45-05:00,2016-01-25T18:51-08:00,846,284.60,RSETozIzLjLQdvO1tO9iRU042
494,DCA,2016-01-25T08:39-05:00,2016-01-25T19:33-08:00,834,284.60,RSETozIzLjLQdvO1tO9iRU03r
495,DCA,2016-01-25T12:45-05:00,2016-01-25T23:33-08:00,828,284.60,RSETozIzLjLQdvO1tO9iRU03d
496,DCA,2016-01-25T09:45-05:00,2016-01-25T19:33-08:00,768,284.60,RSETozIzLjLQdvO1tO9iRU02t
969,IAD,2016-01-25T08:20-05:00,2016-01-25T17:00-08:00,700,301.60,0FYkDuZ1Gh6TlvJMkNtn1902p
562,DCA,2016-01-25T11:00-05:00,2016-01-25T17:12-08:00,552,320.60,RSETozIzLjLQdvO1tO9iRU01A
563,DCA,2016-01-25T11:00-05:00,2016-01-25T19:13-08:00,673,320.60,RSETozIzLjLQdvO1tO9iRU01l
564,DCA,2016-01-25T14:39-05:00,2016-01-25T22:52-08:00,673,320.60,RSETozIzLjLQdvO1tO9iRU01m
565,DCA,2016-01-25T08:39-05:00,2016-01-25T16:23-08:00,644,320.60,RSETozIzLjLQdvO1tO9iRU01e
589,DCA,2016-01-25T07:45-05:00,2016-01-25T19:22-08:00,877,327.60,RSETozIzLjLQdvO1tO9iRU05T
590,DCA,2016-01-25T10:30-05:00,2016-01-25T20:37-08:00,787,327.60,RSETozIzLjLQdvO1tO9iRU04U
591,DCA,2016-01-25T12:45-05:00,2016-01-25T21:45-08:00,720,327.60,RSETozIzLjLQdvO1tO9iRU03c
592,DCA,2016-01-25T10:30-05:00,2016-01-25T21:45-08:00,855,327.60,RSETozIzLjLQdvO1tO9iRU05I
593,DCA,2016-01-25T12:45-05:00,2016-01-25T20:37-08:00,652,327.60,RSETozIzLjLQdvO1tO9iRU02k
594,DCA,2016-01-25T07:45-05:00,2016-01-25T18:06-08:00,801,327.60,RSETozIzLjLQdvO1tO9iRU04l
595,DCA,2016-01-25T13:45-05:00,2016-01-25T22:53-08:00,728,327.60,RSETozIzLjLQdvO1tO9iRU03m
596,DCA,2016-01-25T12:45-05:00,2016-01-25T23:59-08:00,854,327.60,RSETozIzLjLQdvO1tO9iRU05G
597,DCA,2016-01-25T11:45-05:00,2016-01-25T22:53-08:00,848,327.60,RSETozIzLjLQdvO1tO9iRU05D
598,DCA,2016-01-25T07:00-05:00,2016-01-25T19:22-08:00,922,327.60,RSETozIzLjLQdvO1tO9iRU05q
599,DCA,2016-01-25T14:45-05:00,2016-01-25T22:53-08:00,668,327.60,RSETozIzLjLQdvO1tO9iRU02y
600,DCA,2016-01-25T10:30-05:00,2016-01-25T21:45-08:00,855,327.60,RSETozIzLjLQdvO1tO9iRU05H
601,DCA,2016-01-25T11:45-05:00,2016-01-25T21:45-08:00,780,327.60,RSETozIzLjLQdvO1tO9iRU04K
602,DCA,2016-01-25T13:45-05:00,2016-01-25T21:45-08:00,660,327.60,RSETozIzLjLQdvO1tO9iRU02q
603,DCA,2016-01-25T06:00-05:00,2016-01-25T18:06-08:00,906,327.60,RSETozIzLjLQdvO1tO9iRU05k
604,DCA,2016-01-25T08:45-05:00,2016-01-25T18:06-08:00,741,327.60,RSETozIzLjLQdvO1tO9iRU03x
605,DCA,2016-01-25T12:45-05:00,2016-01-25T22:53-08:00,788,327.60,RSETozIzLjLQdvO1tO9iRU04d
606,DCA,2016-01-25T14:45-05:00,2016-01-25T23:59-08:00,734,327.60,RSETozIzLjLQdvO1tO9iRU03u
607,DCA,2016-01-25T12:45-05:00,2016-01-25T21:45-08:00,720,327.60,RSETozIzLjLQdvO1tO9iRU03b
608,DCA,2016-01-25T08:45-05:00,2016-01-25T20:37-08:00,892,327.60,RSETozIzLjLQdvO1tO9iRU05d
609,DCA,2016-01-25T09:45-05:00,2016-01-25T20:37-08:00,832,327.60,RSETozIzLjLQdvO1tO9iRU052
610,DCA,2016-01-25T10:30-05:00,2016-01-25T19:22-08:00,712,327.60,RSETozIzLjLQdvO1tO9iRU03O
611,DCA,2016-01-25T09:45-05:00,2016-01-25T19:22-08:00,757,327.60,RSETozIzLjLQdvO1tO9iRU048
612,DCA,2016-01-25T11:45-05:00,2016-01-25T22:53-08:00,848,327.60,RSETozIzLjLQdvO1tO9iRU05C
613,DCA,2016-01-25T08:45-05:00,2016-01-25T20:37-08:00,892,327.60,RSETozIzLjLQdvO1tO9iRU05c
614,DCA,2016-01-25T11:45-05:00,2016-01-25T19:22-08:00,637,327.60,RSETozIzLjLQdvO1tO9iRU02a
615,DCA,2016-01-25T11:45-05:00,2016-01-25T21:45-08:00,780,327.60,RSETozIzLjLQdvO1tO9iRU04L
616,DCA,2016-01-25T13:45-05:00,2016-01-25T23:59-08:00,794,327.60,RSETozIzLjLQdvO1tO9iRU04h
617,DCA,2016-01-25T09:45-05:00,2016-01-25T18:06-08:00,681,327.60,RSETozIzLjLQdvO1tO9iRU035
618,DCA,2016-01-25T09:45-05:00,2016-01-25T20:37-08:00,832,327.60,RSETozIzLjLQdvO1tO9iRU051
619,DCA,2016-01-25T11:45-05:00,2016-01-25T20:37-08:00,712,327.60,RSETozIzLjLQdvO1tO9iRU03Q
620,DCA,2016-01-25T12:45-05:00,2016-01-25T22:53-08:00,788,327.60,RSETozIzLjLQdvO1tO9iRU04c
621,DCA,2016-01-25T08:45-05:00,2016-01-25T19:22-08:00,817,327.60,RSETozIzLjLQdvO1tO9iRU04u
622,DCA,2016-01-25T09:45-05:00,2016-01-25T21:45-08:00,900,327.60,RSETozIzLjLQdvO1tO9iRU05j
623,DCA,2016-01-25T10:30-05:00,2016-01-25T20:37-08:00,787,327.60,RSETozIzLjLQdvO1tO9iRU04V
624,DCA,2016-01-25T07:45-05:00,2016-01-25T19:22-08:00,877,327.60,RSETozIzLjLQdvO1tO9iRU05U
625,DCA,2016-01-25T10:30-05:00,2016-01-25T20:37-08:00,787,327.60,RSETozIzLjLQdvO1tO9iRU04W
626,DCA,2016-01-25T07:45-05:00,2016-01-25T18:06-08:00,801,327.60,RSETozIzLjLQdvO1tO9iRU04m
627,DCA,2016-01-25T10:30-05:00,2016-01-25T19:22-08:00,712,327.60,RSETozIzLjLQdvO1tO9iRU03P
628,DCA,2016-01-25T07:00-05:00,2016-01-25T18:06-08:00,846,327.60,RSETozIzLjLQdvO1tO9iRU058
629,DCA,2016-01-25T12:45-05:00,2016-01-25T23:59-08:00,854,327.60,RSETozIzLjLQdvO1tO9iRU05F
630,DCA,2016-01-25T09:45-05:00,2016-01-25T19:22-08:00,757,327.60,RSETozIzLjLQdvO1tO9iRU047
631,DCA,2016-01-25T08:45-05:00,2016-01-25T19:22-08:00,817,327.60,RSETozIzLjLQdvO1tO9iRU04w
632,DCA,2016-01-25T12:45-05:00,2016-01-25T22:53-08:00,788,327.60,RSETozIzLjLQdvO1tO9iRU04b
633,DCA,2016-01-25T11:45-05:00,2016-01-25T20:37-08:00,712,327.60,RSETozIzLjLQdvO1tO9iRU03R
1056,IAD,2016-01-25T08:18-05:00,2016-01-25T16:23-08:00,665,345.60,0FYkDuZ1Gh6TlvJMkNtn1905B
1057,IAD,2016-01-25T08:11-05:00,2016-01-25T17:38-08:00,747,345.60,0FYkDuZ1Gh6TlvJMkNtn1904J
1058,IAD,2016-01-25T08:11-05:00,2016-01-25T16:42-08:00,691,345.60,0FYkDuZ1Gh6TlvJMkNtn1903s
1059,IAD,2016-01-25T08:20-05:00,2016-01-25T19:05-08:00,825,345.60,0FYkDuZ1Gh6TlvJMkNtn1906q
1060,IAD,2016-01-25T08:11-05:00,2016-01-25T18:51-08:00,820,345.60,0FYkDuZ1Gh6TlvJMkNtn1904q
728,DCA,2016-01-25T07:00-05:00,2016-01-25T16:42-08:00,762,384.60,RSETozIzLjLQdvO1tO9iRU05i
729,DCA,2016-01-25T10:29-05:00,2016-01-25T21:15-08:00,826,384.60,RSETozIzLjLQdvO1tO9iRU06F
1109,IAD,2016-01-25T08:20-05:00,2016-01-25T18:51-08:00,811,384.60,0FYkDuZ1Gh6TlvJMkNtn1905Q
1110,IAD,2016-01-25T12:45-05:00,2016-01-25T21:15-08:00,690,384.60,0FYkDuZ1Gh6TlvJMkNtn1904k
738,DCA,2016-01-25T15:30-05:00,2016-01-25T23:59-08:00,689,407.60,RSETozIzLjLQdvO1tO9iRU05X
739,DCA,2016-01-25T07:57-05:00,2016-01-25T19:22-08:00,865,407.60,RSETozIzLjLQdvO1tO9iRU06s
740,DCA,2016-01-25T13:37-05:00,2016-01-25T23:59-08:00,802,407.60,RSETozIzLjLQdvO1tO9iRU06U
741,DCA,2016-01-25T15:59-05:00,2016-01-25T22:53-08:00,594,407.60,RSETozIzLjLQdvO1tO9iRU04Q
742,DCA,2016-01-25T13:37-05:00,2016-01-25T23:59-08:00,802,407.60,RSETozIzLjLQdvO1tO9iRU06T
1136,IAD,2016-01-25T12:30-05:00,2016-01-25T22:53-08:00,803,407.60,0FYkDuZ1Gh6TlvJMkNtn1905m
1137,IAD,2016-01-25T12:45-05:00,2016-01-25T22:53-08:00,788,407.60,0FYkDuZ1Gh6TlvJMkNtn1905a
1138,IAD,2016-01-25T10:15-05:00,2016-01-25T19:22-08:00,727,407.60,0FYkDuZ1Gh6TlvJMkNtn1905G
1139,IAD,2016-01-25T09:23-05:00,2016-01-25T18:06-08:00,703,407.60,0FYkDuZ1Gh6TlvJMkNtn19057
1140,IAD,2016-01-25T10:15-05:00,2016-01-25T18:06-08:00,651,407.60,0FYkDuZ1Gh6TlvJMkNtn1904n
1141,IAD,2016-01-25T10:15-05:00,2016-01-25T20:37-08:00,802,407.60,0FYkDuZ1Gh6TlvJMkNtn1905i
1142,IAD,2016-01-25T10:15-05:00,2016-01-25T20:37-08:00,802,407.60,0FYkDuZ1Gh6TlvJMkNtn1905j
1143,IAD,2016-01-25T10:15-05:00,2016-01-25T19:22-08:00,727,407.60,0FYkDuZ1Gh6TlvJMkNtn1905H
1144,IAD,2016-01-25T12:32-05:00,2016-01-25T22:53-08:00,801,407.60,0FYkDuZ1Gh6TlvJMkNtn1905g
1145,IAD,2016-01-25T10:15-05:00,2016-01-25T20:37-08:00,802,407.60,0FYkDuZ1Gh6TlvJMkNtn1905h
1146,IAD,2016-01-25T12:30-05:00,2016-01-25T21:45-08:00,735,407.60,0FYkDuZ1Gh6TlvJMkNtn1905M
1147,IAD,2016-01-25T12:32-05:00,2016-01-25T22:53-08:00,801,407.60,0FYkDuZ1Gh6TlvJMkNtn1905f
1148,IAD,2016-01-25T09:23-05:00,2016-01-25T19:22-08:00,779,407.60,0FYkDuZ1Gh6TlvJMkNtn1905Y
1173,IAD,2016-01-25T08:25-05:00,2016-01-25T18:06-08:00,761,427.60,0FYkDuZ1Gh6TlvJMkNtn1905s
1174,IAD,2016-01-25T08:13-05:00,2016-01-25T18:06-08:00,773,427.60,0FYkDuZ1Gh6TlvJMkNtn1905y
1175,IAD,2016-01-25T08:46-05:00,2016-01-25T18:51-08:00,785,427.60,0FYkDuZ1Gh6TlvJMkNtn19063
1176,IAD,2016-01-25T14:28-05:00,2016-01-25T23:59-08:00,751,427.60,0FYkDuZ1Gh6TlvJMkNtn1905e
1177,IAD,2016-01-25T14:28-05:00,2016-01-25T23:59-08:00,751,427.60,0FYkDuZ1Gh6TlvJMkNtn1905d
1178,IAD,2016-01-25T08:25-05:00,2016-01-25T19:22-08:00,837,427.60,0FYkDuZ1Gh6TlvJMkNtn1906S
1179,IAD,2016-01-25T14:28-05:00,2016-01-25T22:53-08:00,685,427.60,0FYkDuZ1Gh6TlvJMkNtn1905L
1180,IAD,2016-01-25T16:10-05:00,2016-01-25T23:59-08:00,649,427.60,0FYkDuZ1Gh6TlvJMkNtn19054
1181,IAD,2016-01-25T08:25-05:00,2016-01-25T19:22-08:00,837,427.60,0FYkDuZ1Gh6TlvJMkNtn1906Q
1182,IAD,2016-01-25T08:25-05:00,2016-01-25T18:06-08:00,761,427.60,0FYkDuZ1Gh6TlvJMkNtn1905r
1183,IAD,2016-01-25T08:13-05:00,2016-01-25T18:06-08:00,773,427.60,0FYkDuZ1Gh6TlvJMkNtn1905x
1184,IAD,2016-01-25T08:15-05:00,2016-01-25T18:06-08:00,771,427.60,0FYkDuZ1Gh6TlvJMkNtn1905w
1185,IAD,2016-01-25T14:28-05:00,2016-01-25T21:45-08:00,617,427.60,0FYkDuZ1Gh6TlvJMkNtn1904p
811,DCA,2016-01-25T05:45-05:00,2016-01-25T13:44-08:00,659,661.60,RSETozIzLjLQdvO1tO9iRU07y
812,DCA,2016-01-25T13:37-05:00,2016-01-25T21:15-08:00,638,661.60,RSETozIzLjLQdvO1tO9iRU07u
813,DCA,2016-01-25T05:45-05:00,2016-01-25T11:10-08:00,505,661.60,RSETozIzLjLQdvO1tO9iRU00l
814,DCA,2016-01-25T13:37-05:00,2016-01-25T18:51-08:00,494,661.60,RSETozIzLjLQdvO1tO9iRU07H
815,DCA,2016-01-25T17:30-05:00,2016-01-25T23:33-08:00,543,661.60,RSETozIzLjLQdvO1tO9iRU00i
816,DCA,2016-01-25T12:05-05:00,2016-01-25T17:38-08:00,513,661.60,RSETozIzLjLQdvO1tO9iRU07P
1312,IAD,2016-01-25T17:10-05:00,2016-01-25T23:33-08:00,563,661.60,0FYkDuZ1Gh6TlvJMkNtn19078
1313,IAD,2016-01-25T12:45-05:00,2016-01-25T19:33-08:00,588,661.60,0FYkDuZ1Gh6TlvJMkNtn1907F
1314,IAD,2016-01-25T08:13-05:00,2016-01-25T14:50-08:00,577,661.60,0FYkDuZ1Gh6TlvJMkNtn1907A
1315,IAD,2016-01-25T08:10-05:00,2016-01-25T13:23-08:00,493,661.60,0FYkDuZ1Gh6TlvJMkNtn1906l
1316,IAD,2016-01-25T12:45-05:00,2016-01-25T18:51-08:00,546,661.60,0FYkDuZ1Gh6TlvJMkNtn19070
848,IAD,2016-01-25T09:30-05:00,2016-01-25T20:11-08:00,821,219.60,0FYkDuZ1Gh6TlvJMkNtn19027
855,IAD,2016-01-25T12:52-05:00,2016-01-25T21:21-08:00,689,235.60,0FYkDuZ1Gh6TlvJMkNtn1901O
856,IAD,2016-01-25T12:52-05:00,2016-01-25T23:33-08:00,821,235.60,0FYkDuZ1Gh6TlvJMkNtn1902R
857,IAD,2016-01-25T08:28-05:00,2016-01-25T18:22-08:00,774,235.60,0FYkDuZ1Gh6TlvJMkNtn19020
858,IAD,2016-01-25T12:52-05:00,2016-01-25T20:55-08:00,663,235.60,0FYkDuZ1Gh6TlvJMkNtn1901H
859,IAD,2016-01-25T08:28-05:00,2016-01-25T18:22-08:00,774,235.60,0FYkDuZ1Gh6TlvJMkNtn1901z
860,IAD,2016-01-25T12:52-05:00,2016-01-25T21:15-08:00,683,235.60,0FYkDuZ1Gh6TlvJMkNtn1901N
861,IAD,2016-01-25T08:28-05:00,2016-01-25T17:12-08:00,704,235.60,0FYkDuZ1Gh6TlvJMkNtn1901T
872,IAD,2016-01-25T12:40-05:00,2016-01-25T22:52-08:00,792,238.60,0FYkDuZ1Gh6TlvJMkNtn1902M
994,IAD,2016-01-25T08:20-05:00,2016-01-25T16:42-08:00,682,309.60,0FYkDuZ1Gh6TlvJMkNtn1902q
995,IAD,2016-01-25T08:20-05:00,2016-01-25T18:51-08:00,811,309.60,0FYkDuZ1Gh6TlvJMkNtn19044
996,IAD,2016-01-25T08:20-05:00,2016-01-25T17:38-08:00,738,309.60,0FYkDuZ1Gh6TlvJMkNtn1903R
997,IAD,2016-01-25T08:18-05:00,2016-01-25T18:51-08:00,813,309.60,0FYkDuZ1Gh6TlvJMkNtn19046
998,IAD,2016-01-25T08:18-05:00,2016-01-25T17:58-08:00,760,309.60,0FYkDuZ1Gh6TlvJMkNtn1903d
999,IAD,2016-01-25T08:18-05:00,2016-01-25T17:58-08:00,760,309.60,0FYkDuZ1Gh6TlvJMkNtn1903b
1102,IAD,2016-01-25T08:46-05:00,2016-01-25T17:58-08:00,732,382.60,0FYkDuZ1Gh6TlvJMkNtn1904r
1117,IAD,2016-01-25T12:31-05:00,2016-01-25T23:23-08:00,832,385.93,0FYkDuZ1Gh6TlvJMkNtn1900R
1118,IAD,2016-01-25T12:31-05:00,2016-01-25T23:23-08:00,832,385.93,0FYkDuZ1Gh6TlvJMkNtn1900Q
1273,IAD,2016-01-25T08:15-05:00,2016-01-25T17:00-08:00,705,559.60,0FYkDuZ1Gh6TlvJMkNtn1907S
1290,IAD,2016-01-25T12:25-05:00,2016-01-25T19:51-08:00,626,594.60,0FYkDuZ1Gh6TlvJMkNtn1907U
1298,IAD,2016-01-25T14:28-05:00,2016-01-25T20:55-08:00,567,623.60,0FYkDuZ1Gh6TlvJMkNtn1906f
1299,IAD,2016-01-25T12:30-05:00,2016-01-25T19:10-08:00,580,623.60,0FYkDuZ1Gh6TlvJMkNtn1906h
1300,IAD,2016-01-25T16:10-05:00,2016-01-25T20:55-08:00,465,623.60,0FYkDuZ1Gh6TlvJMkNtn19062
